"Name","SamAccountName","Enabled","DistinguishedName"
"HARRIET_MELENDEZ","HARRIET_MELENDEZ","True","CN=HARRIET_MELENDEZ,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"JACQUELINE_MACDONALD","JACQUELINE_MACDONALD","True","CN=JACQUELINE_MACDONALD,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"KENDALL_STRICKLAND","KENDALL_STRICKLAND","True","CN=KENDALL_STRICKLAND,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"CORY_RIGGS","CORY_RIGGS","True","CN=CORY_RIGGS,OU=Groups,OU=AZR,OU=Stage,DC=corp,DC=lab"
"LAURA_VELASQUEZ","LAURA_VELASQUEZ","True","CN=LAURA_VELASQUEZ,OU=Devices,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"KENDRA_ANDERSON","KENDRA_ANDERSON","True","CN=KENDRA_ANDERSON,OU=Groups,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"BONITA_CARLSON","BONITA_CARLSON","True","CN=BONITA_CARLSON,OU=Tier 2,DC=corp,DC=lab"
"MOHAMED_MONTOYA","MOHAMED_MONTOYA","True","CN=MOHAMED_MONTOYA,OU=SEC,OU=People,DC=corp,DC=lab"
"SHAWN_ONEIL","SHAWN_ONEIL","True","CN=SHAWN_ONEIL,OU=ServiceAccounts,OU=SEC,OU=Stage,DC=corp,DC=lab"
"CORINNE_FITZGERALD","CORINNE_FITZGERALD","True","CN=CORINNE_FITZGERALD,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"SARA_BRIGHT","SARA_BRIGHT","True","CN=SARA_BRIGHT,OU=Test,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"ROSELLA_CHASE","ROSELLA_CHASE","True","CN=ROSELLA_CHASE,OU=Devices,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"IVY_MITCHELL","IVY_MITCHELL","True","CN=IVY_MITCHELL,OU=AWS,OU=People,DC=corp,DC=lab"
"DARLA_MACDONALD","DARLA_MACDONALD","True","CN=DARLA_MACDONALD,OU=Groups,OU=HRE,OU=Stage,DC=corp,DC=lab"
"JORDAN_BOOKER","JORDAN_BOOKER","True","CN=JORDAN_BOOKER,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"MARI_WARREN","MARI_WARREN","True","CN=MARI_WARREN,OU=Groups,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"ANNMARIE_ODONNELL","ANNMARIE_ODONNELL","True","CN=ANNMARIE_ODONNELL,OU=Test,OU=AZR,OU=Stage,DC=corp,DC=lab"
"JEFFREY_DEAN","JEFFREY_DEAN","True","CN=JEFFREY_DEAN,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"1160910268SA","1160910268SA","True","CN=1160910268SA,OU=FIN,OU=People,DC=corp,DC=lab"
"LINDSEY_WILKINSON","LINDSEY_WILKINSON","True","CN=LINDSEY_WILKINSON,OU=Groups,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"JASMINE_RICH","JASMINE_RICH","True","CN=JASMINE_RICH,OU=ESM,OU=People,DC=corp,DC=lab"
"IMELDA_HAYNES","IMELDA_HAYNES","True","CN=IMELDA_HAYNES,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"ARON_MCLEOD","ARON_MCLEOD","True","CN=ARON_MCLEOD,OU=Test,OU=TST,OU=Stage,DC=corp,DC=lab"
"SHANNA_DELACRUZ","SHANNA_DELACRUZ","True","CN=SHANNA_DELACRUZ,OU=T0-Devices,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"GARY_MCCLURE","GARY_MCCLURE","True","CN=GARY_MCCLURE,OU=Groups,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"PAT_GREEN","PAT_GREEN","True","CN=PAT_GREEN,OU=ServiceAccounts,OU=ESM,OU=Stage,DC=corp,DC=lab"
"PATRICK_CHURCH","PATRICK_CHURCH","True","CN=PATRICK_CHURCH,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"CAROLE_JOYCE","CAROLE_JOYCE","True","CN=CAROLE_JOYCE,OU=Groups,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"BRETT_KENT","BRETT_KENT","True","CN=BRETT_KENT,OU=HRE,OU=Stage,DC=corp,DC=lab"
"GENEVIEVE_HUDSON","GENEVIEVE_HUDSON","True","CN=GENEVIEVE_HUDSON,OU=Staging,OU=Admin,DC=corp,DC=lab"
"ARTHUR_PARK","ARTHUR_PARK","True","CN=ARTHUR_PARK,OU=Groups,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"BURL_OWEN","BURL_OWEN","True","CN=BURL_OWEN,OU=Groups,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"BLAIR_RODRIQUEZ","BLAIR_RODRIQUEZ","True","CN=BLAIR_RODRIQUEZ,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"GARY_NIXON","GARY_NIXON","True","CN=GARY_NIXON,OU=Groups,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"TOM_COTE","TOM_COTE","True","CN=TOM_COTE,OU=Quarantine,DC=corp,DC=lab"
"ETHEL_HEAD","ETHEL_HEAD","True","CN=ETHEL_HEAD,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"WOODROW_KEY","WOODROW_KEY","True","CN=WOODROW_KEY,OU=Test,OU=AZR,OU=Stage,DC=corp,DC=lab"
"STEPHEN_PITTS","STEPHEN_PITTS","True","CN=STEPHEN_PITTS,OU=Groups,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"STEVIE_RODGERS","STEVIE_RODGERS","True","CN=STEVIE_RODGERS,OU=Devices,OU=AWS,OU=Stage,DC=corp,DC=lab"
"2772803403SA","2772803403SA","True","CN=2772803403SA,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"ARIEL_ROBINSON","ARIEL_ROBINSON","True","CN=ARIEL_ROBINSON,OU=Test,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"HELENE_DUNLAP","HELENE_DUNLAP","True","CN=HELENE_DUNLAP,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"KIM_VALENZUELA","KIM_VALENZUELA","True","CN=KIM_VALENZUELA,OU=Unassociated,OU=People,DC=corp,DC=lab"
"KATELYN_PETERSEN","KATELYN_PETERSEN","True","CN=KATELYN_PETERSEN,OU=T2-Accounts,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"MICHELLE_POTTER","MICHELLE_POTTER","True","CN=MICHELLE_POTTER,OU=Test,OU=SEC,OU=Stage,DC=corp,DC=lab"
"CLARENCE_GILES","CLARENCE_GILES","True","CN=CLARENCE_GILES,OU=Groups,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"CLEO_FISCHER","CLEO_FISCHER","True","CN=CLEO_FISCHER,OU=Test,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"FRANCIS_FRENCH","FRANCIS_FRENCH","True","CN=FRANCIS_FRENCH,OU=Tier 1,DC=corp,DC=lab"
"ROYAL_RHODES","ROYAL_RHODES","True","CN=ROYAL_RHODES,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"SANTOS_LINDSEY","SANTOS_LINDSEY","True","CN=SANTOS_LINDSEY,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"ROCHELLE_BANKS","ROCHELLE_BANKS","True","CN=ROCHELLE_BANKS,OU=AZR,OU=People,DC=corp,DC=lab"
"RAMON_HARRISON","RAMON_HARRISON","True","CN=RAMON_HARRISON,OU=Groups,OU=HRE,OU=Stage,DC=corp,DC=lab"
"HANS_SHARP","HANS_SHARP","True","CN=HANS_SHARP,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"TAMMI_CHANG","TAMMI_CHANG","True","CN=TAMMI_CHANG,OU=ServiceAccounts,OU=AZR,OU=Stage,DC=corp,DC=lab"
"BOOKER_GILLIAM","BOOKER_GILLIAM","True","CN=BOOKER_GILLIAM,OU=ServiceAccounts,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"CHARLENE_CHEN","CHARLENE_CHEN","True","CN=CHARLENE_CHEN,OU=AZR,OU=People,DC=corp,DC=lab"
"804769747SA","804769747SA","True","CN=804769747SA,OU=Groups,OU=TST,OU=Stage,DC=corp,DC=lab"
"KENNETH_ALLISON","KENNETH_ALLISON","True","CN=KENNETH_ALLISON,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"CLARICE_SERRANO","CLARICE_SERRANO","True","CN=CLARICE_SERRANO,OU=Devices,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"RENE_HANCOCK","RENE_HANCOCK","True","CN=RENE_HANCOCK,OU=Devices,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"CLAUDETTE_HENRY","CLAUDETTE_HENRY","True","CN=CLAUDETTE_HENRY,OU=Devices,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"FABIAN_MORAN","FABIAN_MORAN","True","CN=FABIAN_MORAN,OU=Test,OU=HRE,OU=Stage,DC=corp,DC=lab"
"KARINA_ZIMMERMAN","KARINA_ZIMMERMAN","True","CN=KARINA_ZIMMERMAN,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"8783105452SA","8783105452SA","True","CN=8783105452SA,OU=Test,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"AHMED_CHAMBERS","AHMED_CHAMBERS","True","CN=AHMED_CHAMBERS,OU=Test,OU=BDE,OU=Stage,DC=corp,DC=lab"
"DARRYL_DAVENPORT","DARRYL_DAVENPORT","True","CN=DARRYL_DAVENPORT,OU=Deprovisioned,OU=People,DC=corp,DC=lab"
"FAUSTINO_LEVINE","FAUSTINO_LEVINE","True","CN=FAUSTINO_LEVINE,OU=Devices,OU=ESM,OU=Stage,DC=corp,DC=lab"
"YOUNG_JOHNS","YOUNG_JOHNS","True","CN=YOUNG_JOHNS,OU=TST,OU=Stage,DC=corp,DC=lab"
"DEBORAH_MARTINEZ","DEBORAH_MARTINEZ","True","CN=DEBORAH_MARTINEZ,OU=ESM,OU=People,DC=corp,DC=lab"
"CHRISTIAN_KIM","CHRISTIAN_KIM","True","CN=CHRISTIAN_KIM,OU=Devices,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"IMELDA_BARRY","IMELDA_BARRY","True","CN=IMELDA_BARRY,OU=ServiceAccounts,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"DINO_FOLEY","DINO_FOLEY","True","CN=DINO_FOLEY,OU=Devices,OU=HRE,OU=Stage,DC=corp,DC=lab"
"MICHAEL_KING","MICHAEL_KING","True","CN=MICHAEL_KING,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"DELORIS_ROMERO","DELORIS_ROMERO","True","CN=DELORIS_ROMERO,OU=Test,OU=BDE,OU=Stage,DC=corp,DC=lab"
"AUSTIN_CLEMENTS","AUSTIN_CLEMENTS","True","CN=AUSTIN_CLEMENTS,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"ROBIN_WEISS","ROBIN_WEISS","True","CN=ROBIN_WEISS,OU=Groups,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"LUCIA_WATTS","LUCIA_WATTS","True","CN=LUCIA_WATTS,OU=Test,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"LUELLA_HARRELL","LUELLA_HARRELL","True","CN=LUELLA_HARRELL,OU=Test,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"BEVERLEY_MCKAY","BEVERLEY_MCKAY","True","CN=BEVERLEY_MCKAY,OU=OGC,OU=Stage,DC=corp,DC=lab"
"RANDAL_HORNE","RANDAL_HORNE","True","CN=RANDAL_HORNE,OU=Test,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"CHRIS_PRUITT","CHRIS_PRUITT","True","CN=CHRIS_PRUITT,OU=AWS,OU=Stage,DC=corp,DC=lab"
"CHERI_PRICE","CHERI_PRICE","True","CN=CHERI_PRICE,OU=FIN,OU=Stage,DC=corp,DC=lab"
"KARI_PATRICK","KARI_PATRICK","True","CN=KARI_PATRICK,OU=Devices,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"TIM_LEVINE","TIM_LEVINE","True","CN=TIM_LEVINE,OU=Groups,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"ARLENE_ODONNELL","ARLENE_ODONNELL","True","CN=ARLENE_ODONNELL,OU=Finance,DC=corp,DC=lab"
"MERVIN_OCHOA","MERVIN_OCHOA","True","CN=MERVIN_OCHOA,OU=Test,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"ELVIN_HUFF","ELVIN_HUFF","True","CN=ELVIN_HUFF,OU=FIN,OU=People,DC=corp,DC=lab"
"EARLE_RASMUSSEN","EARLE_RASMUSSEN","True","CN=EARLE_RASMUSSEN,OU=Groups,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"JOCELYN_SWEENEY","JOCELYN_SWEENEY","True","CN=JOCELYN_SWEENEY,OU=Stage,DC=corp,DC=lab"
"TRACEY_HATFIELD","TRACEY_HATFIELD","True","CN=TRACEY_HATFIELD,OU=Devices,OU=FIN,OU=Stage,DC=corp,DC=lab"
"SONJA_HESTER","SONJA_HESTER","True","CN=SONJA_HESTER,OU=Test,OU=GOO,OU=Stage,DC=corp,DC=lab"
"ARLENE_LEWIS","ARLENE_LEWIS","True","CN=ARLENE_LEWIS,OU=Devices,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"STAN_ALFORD","STAN_ALFORD","True","CN=STAN_ALFORD,OU=Test,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"NELL_BARRETT","NELL_BARRETT","True","CN=NELL_BARRETT,OU=TST,OU=Stage,DC=corp,DC=lab"
"GREGORIO_CHEN","GREGORIO_CHEN","True","CN=GREGORIO_CHEN,OU=ServiceAccounts,OU=TST,OU=Stage,DC=corp,DC=lab"
"AUGUST_HEBERT","AUGUST_HEBERT","True","CN=AUGUST_HEBERT,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"DIANA_OBRIEN","DIANA_OBRIEN","True","CN=DIANA_OBRIEN,OU=ServiceAccounts,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"DEENA_BEST","DEENA_BEST","True","CN=DEENA_BEST,OU=T1-Devices,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"2298390093SA","2298390093SA","True","CN=2298390093SA,OU=ServiceAccounts,OU=ITS,OU=Stage,DC=corp,DC=lab"
"GIL_DANIEL","GIL_DANIEL","True","CN=GIL_DANIEL,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"ROSALINDA_STONE","ROSALINDA_STONE","True","CN=ROSALINDA_STONE,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"ANITA_GUTIERREZ","ANITA_GUTIERREZ","True","CN=ANITA_GUTIERREZ,OU=Groups,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"JAYSON_HORNE","JAYSON_HORNE","True","CN=JAYSON_HORNE,OU=Test,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"CLAY_JUAREZ","CLAY_JUAREZ","True","CN=CLAY_JUAREZ,OU=Test,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"JANE_FERGUSON","JANE_FERGUSON","True","CN=JANE_FERGUSON,OU=T2-Permissions,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"ELISABETH_LOWE","ELISABETH_LOWE","True","CN=ELISABETH_LOWE,OU=FIN,OU=Stage,DC=corp,DC=lab"
"LEONOR_DELACRUZ","LEONOR_DELACRUZ","True","CN=LEONOR_DELACRUZ,OU=ServiceAccounts,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"TIA_HEBERT","TIA_HEBERT","True","CN=TIA_HEBERT,OU=ServiceAccounts,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"BOBBIE_RAY","BOBBIE_RAY","True","CN=BOBBIE_RAY,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"MARION_DICKSON","MARION_DICKSON","True","CN=MARION_DICKSON,OU=Tier 2,DC=corp,DC=lab"
"LEVI_DOYLE","LEVI_DOYLE","True","CN=LEVI_DOYLE,OU=Grouper-Groups,DC=corp,DC=lab"
"ANGEL_HENSON","ANGEL_HENSON","True","CN=ANGEL_HENSON,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"TERRELL_GOODWIN","TERRELL_GOODWIN","True","CN=TERRELL_GOODWIN,OU=T2-Permissions,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"5092942090SA","5092942090SA","True","CN=5092942090SA,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"DANIAL_MOODY","DANIAL_MOODY","True","CN=DANIAL_MOODY,OU=Groups,OU=BDE,OU=Stage,DC=corp,DC=lab"
"RICO_OLSEN","RICO_OLSEN","True","CN=RICO_OLSEN,OU=FIN,OU=People,DC=corp,DC=lab"
"HARRY_CHAPMAN","HARRY_CHAPMAN","True","CN=HARRY_CHAPMAN,OU=GOO,OU=People,DC=corp,DC=lab"
"ROXANNE_WATKINS","ROXANNE_WATKINS","True","CN=ROXANNE_WATKINS,OU=Groups,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"YOLANDA_COMPTON","YOLANDA_COMPTON","True","CN=YOLANDA_COMPTON,OU=Test,OU=GOO,OU=Stage,DC=corp,DC=lab"
"SCOTTIE_REEVES","SCOTTIE_REEVES","True","CN=SCOTTIE_REEVES,OU=Groups,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"KEISHA_GILMORE","KEISHA_GILMORE","True","CN=KEISHA_GILMORE,OU=ServiceAccounts,DC=corp,DC=lab"
"WENDY_OCHOA","WENDY_OCHOA","True","CN=WENDY_OCHOA,OU=Devices,OU=FIN,OU=Stage,DC=corp,DC=lab"
"THERON_BALDWIN","THERON_BALDWIN","True","CN=THERON_BALDWIN,OU=Devices,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"EARNEST_STANLEY","EARNEST_STANLEY","True","CN=EARNEST_STANLEY,OU=Stage,DC=corp,DC=lab"
"JEREMIAH_SHELTON","JEREMIAH_SHELTON","True","CN=JEREMIAH_SHELTON,OU=OGC,OU=People,DC=corp,DC=lab"
"DALE_YOUNG","DALE_YOUNG","True","CN=DALE_YOUNG,OU=Groups,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"5072951365SA","5072951365SA","True","CN=5072951365SA,OU=Devices,OU=HRE,OU=Stage,DC=corp,DC=lab"
"RYAN_MILLER","RYAN_MILLER","True","CN=RYAN_MILLER,OU=SEC,OU=Stage,DC=corp,DC=lab"
"HUNG_BURKS","HUNG_BURKS","True","CN=HUNG_BURKS,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"PANSY_HORN","PANSY_HORN","True","CN=PANSY_HORN,OU=Test,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"MARCIE_DAVID","MARCIE_DAVID","True","CN=MARCIE_DAVID,OU=TST,OU=Stage,DC=corp,DC=lab"
"VONDA_LUNA","VONDA_LUNA","True","CN=VONDA_LUNA,OU=Testing,DC=corp,DC=lab"
"CHRIS_RAMIREZ","CHRIS_RAMIREZ","True","CN=CHRIS_RAMIREZ,OU=T0-Accounts,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"DOROTHEA_SHEPARD","DOROTHEA_SHEPARD","True","CN=DOROTHEA_SHEPARD,OU=Test,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"KIM_MASON","KIM_MASON","True","CN=KIM_MASON,OU=Groups,OU=ITS,OU=Stage,DC=corp,DC=lab"
"HERSHEL_DIXON","HERSHEL_DIXON","True","CN=HERSHEL_DIXON,OU=Devices,OU=AZR,OU=Stage,DC=corp,DC=lab"
"PENNY_BAXTER","PENNY_BAXTER","True","CN=PENNY_BAXTER,OU=Groups,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"KENDRA_PENNINGTON","KENDRA_PENNINGTON","True","CN=KENDRA_PENNINGTON,OU=BDE,OU=Stage,DC=corp,DC=lab"
"SUZETTE_BATTLE","SUZETTE_BATTLE","True","CN=SUZETTE_BATTLE,OU=ServiceAccounts,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"CARY_MERRITT","CARY_MERRITT","True","CN=CARY_MERRITT,OU=Domain Controllers,DC=corp,DC=lab"
"VALENTIN_ELLISON","VALENTIN_ELLISON","True","CN=VALENTIN_ELLISON,OU=IT,DC=corp,DC=lab"
"BOBBIE_DENNIS","BOBBIE_DENNIS","True","CN=BOBBIE_DENNIS,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"ERNESTO_JEFFERSON","ERNESTO_JEFFERSON","True","CN=ERNESTO_JEFFERSON,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"EMILIO_DALTON","EMILIO_DALTON","True","CN=EMILIO_DALTON,OU=Devices,OU=GOO,OU=Stage,DC=corp,DC=lab"
"HARVEY_HOPPER","HARVEY_HOPPER","True","CN=HARVEY_HOPPER,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"1754415248SA","1754415248SA","True","CN=1754415248SA,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"RICARDO_MORIN","RICARDO_MORIN","True","CN=RICARDO_MORIN,OU=Devices,OU=FIN,OU=Stage,DC=corp,DC=lab"
"KATHIE_KENT","KATHIE_KENT","True","CN=KATHIE_KENT,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"EULA_RASMUSSEN","EULA_RASMUSSEN","True","CN=EULA_RASMUSSEN,OU=ServiceAccounts,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"BRIANNA_WARE","BRIANNA_WARE","True","CN=BRIANNA_WARE,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"LINDSEY_WOODS","LINDSEY_WOODS","True","CN=LINDSEY_WOODS,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"JARVIS_KING","JARVIS_KING","True","CN=JARVIS_KING,OU=Test,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"JANINE_KLINE","JANINE_KLINE","True","CN=JANINE_KLINE,OU=Test,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"LAURIE_STEVENSON","LAURIE_STEVENSON","True","CN=LAURIE_STEVENSON,OU=Test,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"NESTOR_BURT","NESTOR_BURT","True","CN=NESTOR_BURT,OU=Devices,OU=AWS,OU=Stage,DC=corp,DC=lab"
"MATT_COOLEY","MATT_COOLEY","True","CN=MATT_COOLEY,OU=ServiceAccounts,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"EVAN_MORTON","EVAN_MORTON","True","CN=EVAN_MORTON,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"EDNA_RODRIQUEZ","EDNA_RODRIQUEZ","True","CN=EDNA_RODRIQUEZ,OU=Devices,OU=OGC,OU=Stage,DC=corp,DC=lab"
"CASSIE_HUBER","CASSIE_HUBER","True","CN=CASSIE_HUBER,OU=ServiceAccounts,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"8928362559SA","8928362559SA","True","CN=8928362559SA,OU=T1-Accounts,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"BENNETT_FUENTES","BENNETT_FUENTES","True","CN=BENNETT_FUENTES,OU=Test,OU=ESM,OU=Stage,DC=corp,DC=lab"
"MARITZA_BOWEN","MARITZA_BOWEN","True","CN=MARITZA_BOWEN,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"TERI_SUAREZ","TERI_SUAREZ","True","CN=TERI_SUAREZ,OU=Test,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"RANDALL_RICE","RANDALL_RICE","True","CN=RANDALL_RICE,OU=Groups,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"ANNA_PENA","ANNA_PENA","True","CN=ANNA_PENA,OU=Devices,OU=ESM,OU=Stage,DC=corp,DC=lab"
"JOSH_BEACH","JOSH_BEACH","True","CN=JOSH_BEACH,OU=Groups,OU=HRE,OU=Stage,DC=corp,DC=lab"
"SHERYL_GRANT","SHERYL_GRANT","True","CN=SHERYL_GRANT,OU=Groups,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"STANLEY_MIDDLETON","STANLEY_MIDDLETON","True","CN=STANLEY_MIDDLETON,OU=Test,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"ELNORA_DOMINGUEZ","ELNORA_DOMINGUEZ","True","CN=ELNORA_DOMINGUEZ,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"SHAWNA_ACOSTA","SHAWNA_ACOSTA","True","CN=SHAWNA_ACOSTA,OU=Tier 2,DC=corp,DC=lab"
"DICK_CAMPOS","DICK_CAMPOS","True","CN=DICK_CAMPOS,OU=T1-Devices,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"ROMEO_MERRITT","ROMEO_MERRITT","True","CN=ROMEO_MERRITT,OU=Unassociated,OU=People,DC=corp,DC=lab"
"VALERIA_HEBERT","VALERIA_HEBERT","True","CN=VALERIA_HEBERT,OU=T1-Accounts,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"VALERIE_BLACKBURN","VALERIE_BLACKBURN","True","CN=VALERIE_BLACKBURN,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"PAUL_DOMINGUEZ","PAUL_DOMINGUEZ","True","CN=PAUL_DOMINGUEZ,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=corp,DC=lab"
"GALEN_HALE","GALEN_HALE","True","CN=GALEN_HALE,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"WILTON_STEIN","WILTON_STEIN","True","CN=WILTON_STEIN,OU=Devices,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"ERIN_GAINES","ERIN_GAINES","True","CN=ERIN_GAINES,OU=FIN,OU=Stage,DC=corp,DC=lab"
"PAT_LOGAN","PAT_LOGAN","True","CN=PAT_LOGAN,OU=Devices,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"AMY_GRAVES","AMY_GRAVES","True","CN=AMY_GRAVES,OU=Unassociated,OU=People,DC=corp,DC=lab"
"ULYSSES_FOX","ULYSSES_FOX","True","CN=ULYSSES_FOX,OU=HR,DC=corp,DC=lab"
"ILA_HARMON","ILA_HARMON","True","CN=ILA_HARMON,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"EARLINE_BENTLEY","EARLINE_BENTLEY","True","CN=EARLINE_BENTLEY,OU=ServiceAccounts,OU=FSR,OU=Stage,DC=corp,DC=lab"
"LAMONT_JENSEN","LAMONT_JENSEN","True","CN=LAMONT_JENSEN,OU=ServiceAccounts,OU=FSR,OU=Stage,DC=corp,DC=lab"
"GUADALUPE_FRANCO","GUADALUPE_FRANCO","True","CN=GUADALUPE_FRANCO,OU=Devices,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"DANA_MCLEAN","DANA_MCLEAN","True","CN=DANA_MCLEAN,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"EFREN_BLACKBURN","EFREN_BLACKBURN","True","CN=EFREN_BLACKBURN,OU=SEC,OU=Stage,DC=corp,DC=lab"
"ARCHIE_DUNN","ARCHIE_DUNN","True","CN=ARCHIE_DUNN,OU=Groups,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"DARREL_BOND","DARREL_BOND","True","CN=DARREL_BOND,OU=Devices,OU=FIN,OU=Stage,DC=corp,DC=lab"
"AMALIA_DOWNS","AMALIA_DOWNS","True","CN=AMALIA_DOWNS,OU=Devices,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
